719.62;SINTOMA ARTICULACION OTRO.CODO
719.63;SINTOMA ARTICULACION OTRO.MUNECA
719.64;SINTOMA ARTICULACION OTRO.MANO
719.65;SINTOMA ARTICULACION OTRO.CADERA
719.66;SINTOMA ARTICULACION OTRO.RODILLA
719.67;SINTOMA ARTICULACION OTRO.TOBILLO Y PIE
719.68;SINTOMA ARTICULACION OTRO.OTRO
719.69;SINTOMA ARTICULACION OTRO.MULTIPLE
719.7;DIFICULTAD MARCHA
719.8;ENFERMEDAD ARTICULACION OTRA (+)
719.80;ENFERMEDAD ARTICULACION OTRA.NEOM
719.81;ENFERMEDAD ARTICULACION OTRA.HOMBRO
719.82;ENFERMEDAD ARTICULACION OTRA.CODO
719.83;ENFERMEDAD ARTICULACION OTRA.MUNECA
719.84;ENFERMEDAD ARTICULACION OTRA.MANO
719.85;ENFERMEDAD ARTICULACION OTRA.CADERA
719.86;ENFERMEDAD ARTICULACION OTRA.RODILLA
719.87;ENFERMEDAD ARTICULACION OTRA.TOBILLO Y PIE
719.88;ENFERMEDAD ARTICULACION OTRA.OTRO
719.89;ENFERMEDAD ARTICULACION OTRA.MULTIPLE
719.9;ENFERMEDAD ARTICULACION NEOM (+)
719.90;ENFERMEDAD ARTICULACION NEOM.NEOM
719.91;ENFERMEDAD ARTICULACION NEOM.HOMBRO
719.92;ENFERMEDAD ARTICULACION NEOM.CODO
719.93;ENFERMEDAD ARTICULACION NEOM.MUNECA
719.94;ENFERMEDAD ARTICULACION NEOM.MANO
719.95;ENFERMEDAD ARTICULACION NEOM.CADERA
719.96;ENFERMEDAD ARTICULACION NEOM.RODILLA
719.97;ENFERMEDAD ARTICULACION NEOM.TOBILLO Y PIE
719.98;ENFERMEDAD ARTICULACION NEOM.OTRO
719.99;ENFERMEDAD ARTICULACION NEOM.MULTIPLE
720;ESPONDILITIS ANQUILOSANTE Y ESPONDILITIS INFLAMATORIA
720.0;ESPONDILITIS ANQUILOSANTE
720.1;ENTESOPATIA VERTEBRAL
720.2;SACROILIITIS NCOC
720.8;ESPONDILOPATIA INFLAMATORIA OTRA (+)
720.81;ESPONDILOPATIA EN ENF COC (/)(&)
720.89;ESPONDILOPATIA INFLAMATORIA.OTRA
720.9;ESPONDILOPATIA INFLAMATORIA.NEOM
721;ESPONDILOSIS
721.0;ESPONDILOSIS CERVICAL SIN MIELOPATIA
721.1;ESPONDILOSIS CERVICAL CON MIELOPATIA
721.2;ESPONDILOSIS TORACICA SIN MIELOPATIA
721.3;ESPONDILOSIS LUMBOSACRA SIN MIELOPATIA
721.4;ESPONDILOSIS TORACICA O LUMBAR CON MIELOPATIA (+)
721.41;ESPONDILOSIS TORACICA CON MIELOPATIA
721.42;ESPONDILOSIS LUMBAR CON MIELOPATIA
721.5;PINZAMIENTO VERTEBRA LUMBAR
721.6;HIPEROSTOSIS ANQUILOSANTE VERTEBRAL
721.7;ESPONDILOPATIA TRAUMATICA
721.8;ENFERMEDAD CONEXA COLUMNA OTRA
721.9;ESPONDILOSIS NEOM (+)
721.90;ESPONDILOSIS NEOM.SIN MIELOPATIA
721.91;ESPONDILOSIS NEOM.CON MIELOPATIA
722;ENFERMEDAD DISCO INTERVERTEBRAL
722.0;DESPLAZAMIENTO DISCO CERVICAL SIN MIELOPATIA
722.1;DESPLAZAMIENTO DISCO TORACICO O LUMBAR SIN MIELOPATIA (+)
722.10;DESPLAZAMIENTO DISCO LUMBAR SIN MIELOPATIA
722.11;DESPLAZAMIENTO DISCO TORACICO SIN MIELOPATIA
722.2;DESPLAZAMIENTO DISCO NEOM SIN MIELOPATIA
722.3;NODULO DE SCHMORL (+)
722.30;NODULO DE SCHMORL.NEOM
722.31;NODULO DE SCHMORL.TORACICO
722.32;NODULO DE SCHMORL.LUMBAR
722.39;NODULO DE SCHMORL.OTRO
722.4;DEGENERACION DISCO INTERVERTEBRAL CERVICAL
722.5;DEGENERACION DISCO INTERVERTEBRAL TORACICO O LUMBAR (+)
722.51;DEGENERACION DISCO INTERVERTEBRAL TORACICO O TORACOLUMBAR
722.52;DEGENERACION DISCO INTERVERTEBRAL LUMBAR O LUMBOSACRAL
722.6;DEGENERACION DISCO INTERVERTEBRAL NEOM
722.7;ENFERMEDAD DISCO INTERVERTEBRAL CON MIELOPATIA (+)
722.70;ENFERMEDAD DISCO INTERVERTEBRAL CON MIELOPATIA.NEOM
722.71;ENFERMEDAD DISCO INTERVERTEBRAL CON MIELOPATIA.CERVICAL
722.72;ENFERMEDAD DISCO INTERVERTEBRAL CON MIELOPATIA.TORACICA
722.73;ENFERMEDAD DISCO INTERVERTEBRAL CON MIELOPATIA.LUMBAR
722.8;SINDROME POSTLAMINECTOMIA (+)
722.80;SINDROME POSTLAMINECTOMIA.NEOM
722.81;SINDROME POSTLAMINECTOMIA.CERVICAL
722.82;SINDROME POSTLAMINECTOMIA.TORACICA
722.83;SINDROME POSTLAMINECTOMIA.LUMBAR
722.9;ENFERMEDAD DISCO INTERVERTEBRAL.OTRO Y NEOM (+)
722.90;ENFERMEDAD DISCO INTERVERTEBRAL NEOM
722.91;ENFERMEDAD DISCO INTERVERTEBRAL CERVICAL OTRO
722.92;ENFERMEDAD DISCO INTERVERTEBRAL TORACICO OTRO
722.93;ENFERMEDAD DISCO INTERVERTEBRAL LUMBAR OTRO
723;TRASTORNO CERVICAL OTRO
723.0;ESTENOSIS ESPINAL CERVICAL
723.1;CERVICALGIA
723.2;SINDROME CERVICOCRANEAL
723.3;SINDROME CERVICOBRAQUIAL
723.4;NEURITIS O RADICULITIS BRAQUIAL NEOM
723.5;TORTICOLIS NEOM
723.6;PANICULITIS EN CUELLO
723.7;OSIFICACION LIGAMENTO LONGITUDINAL POSTERIOR CERVICAL
723.8;TRASTORNO CERVICAL OTRO.OTRO
723.9;TRASTORNO CERVICAL NEOM
724;ENFERMEDAD ESPALDA OTRO Y NEOM
724.0;ESTENOSIS ESPINAL SALVO CERVICAL (+)
724.00;ESTENOSIS ESPINAL SALVO CERVICAL.NEOM
724.01;ESTENOSIS ESPINAL SALVO CERVICAL.TORACICA
724.02;ESTENOSIS ESPINAL SALVO CERVICAL.LUMBAR
724.09;ESTENOSIS ESPINAL SALVO CERVICAL.OTRA
724.1;DOLOR COLUMNA DORSAL
724.2;LUMBALGIA
724.3;CIATICA
724.4;NEURITIS O RADICULITIS TORACICA O LUMBOSACRA NEOM
724.5;DOLOR ESPALDA NEOM
724.6;ENFERMEDAD SACRO
724.7;ENFERMEDAD COCCIX (+)
724.70;ENFERMEDAD COCCIX.NEOM
724.71;ENFERMEDAD COCCIX.HIPERMOVILIDAD
724.79;ENFERMEDAD COCCIX.OTRO
724.8;SINTOMA ESPALDA OTRO
724.9;ENFERMEDAD ESPALDA OTRO Y NEOM
;REUMATISMO SALVO ESPALDA (725-729)
725;POLIMIALGIA REUMATICA (#)
726;TENDINITIS INSERCION PERIFERICA
726.0;CAPSULITIS ADHESIVA HOMBRO
726.1;TRASTORNO VAINA MUSCULO ROTADOR BRAZO (+)
726.10;ENFERMEDAD BOLSA Y TENDON HOMBRO NEOM
726.11;TENDINITIS CALCIFICANTE HOMBRO
726.12;TENOSINOVITIS BICIPITAL
726.19;TRASTORNO VAINA MUSCULO ROTADOR BRAZO.OTRO
726.2;ENFERMEDAD HOMBRO OTRA
726.3;ENTESOPATIA CODO (+)
726.30;ENTESOPATIA CODO.NEOM
726.31;EPICONDILITIS MEDIAL
726.32;EPICONDILITIS LATERAL
726.33;BURSITIS OLECRANON
726.39;ENTESOPATIA CODO.OTRA
726.4;ENTESOPATIA MUNECA Y CARPO
726.5;ENTESOPATIA CADERA
726.6;ENTESOPATIA RODILLA (+)
726.60;ENTESOPATIA RODILLA.NEOM
726.61;TENDINITIS O BURSITIS PIE ANSERINO
726.62;BURSITIS LIGAMENTO COLATERAL TIBIAL
726.63;BURSITIS LIGAMENTO COLATERAL PERONE
726.64;TENDINITIS ROTULIANA
726.65;BURSITIS PRERROTULIANA
726.69;ENTESOPATIA RODILLA.OTRA
726.7;ENTESOPATIA TOBILLO Y TARSO (+)
726.70;ENTESOPATIA TOBILLO Y TARSO.NEOM
726.71;BURSITIS O TENDINITIS AQUILES
726.72;TENDINITIS TIBIA
726.73;ESPOLON CALCANEO
726.79;ENTESOPATIA TOBILLO.OTRA
726.8;ENTESOPATIA PERIFERICA.OTRA
726.9;ENTESOPATIA NEOM (+)
726.90;ENTESOPATIA NEOM NO LOCALIZADA
726.91;EXOSTOSIS NEOM NO LOCALIZADA
727;ENFERMEDAD SINOVIAL,TENDON Y BOLSA
727.0;SINOVITIS Y TENOSINOVITIS (+)
727.00;SINOVITIS Y TENOSINOVITIS.NEOM
727.01;SINOVITIS Y TENOSINOVITIS.EN ENF COC (/)(&)
727.02;NEOPLASIA CELULA GIGANTE VAINA TENDINOSA
727.03;DEDO EN RESORTE (ADQUIRIDO)
727.04;TENOSINOVITIS ESTILOIDE RADIO
727.05;TENOSINOVITIS MANO Y MUNECA OTRA
727.06;TENOSINOVITIS PIE Y TOBILLO
727.09;SINOVITIS Y TENOSINOVITIS.OTRA
727.1;JUANETE
727.2;BURSITIS OCUPACIONAL
727.3;BURSITIS OTRA Y NEOM
727.4;GANGLION Y QUISTE SINOVIAL,TENDON Y BOLSA (+)
727.40;QUISTE SINOVIAL NEOM
727.41;GANGLION ARTICULAR
727.42;GANGLION VAINA TENDON
727.43;GANGLION NEOM
727.49;QUISTE SINOVIAL,TENDON Y BOLSA.OTRO
727.5;ROTURA SINOVIAL (+)
727.50;ROTURA SINOVIAL.NEOM
727.51;QUISTE SINOVIAL POPLITEO
727.59;ROTURA SINOVIAL.OTRA
727.6;ROTURA TENDON NO TRAUMATICA (+)
727.60;ROTURA TENDON NO TRAUMATICA.NEOM
727.61;ROTURA TOTAL VAINA ROTADORES
727.62;ROTURA TENDON BICEPS (PORCION LARGA)
727.63;ROTURA TENDON EXTENSOR MANO Y MUNECA
727.64;ROTURA TENDON FLEXOR MANO Y MUNECA
727.65;ROTURA TENDON CUADRICEPS
727.66;ROTURA TENDON ROTULIANO
727.67;ROTURA TENDON DE AQUILES
727.68;ROTURA TENDON PIE Y TOBILLO OTRA
727.69;ROTURA TENDON NO TRAUMATICA.OTRA
727.8;ENFERMEDAD SINOVIA,TENDON Y BOLSA OTRA (+)
727.81;CONTRACTURA TENDINOSA (VAINA)
727.82;DEPOSITO CALCIO TENDON Y BOLSA
727.83;SINDROME PLICA
727.89;ENFERMEDAD SINOVIA,TENDON Y BOLSA.OTRA
727.9;ENFERMEDAD SINOVIA,TENDON Y BOLSA.NEOM
728;ENFERMEDAD MUSCULO,LIGAMENTO Y FASCIA
728.0;MIOSITIS INFECCIOSA
728.1;CALCIFICACION Y OSIFICACION MUSCULAR (+)
728.10;CALCIFICACION Y OSIFICACION MUSCULAR.NEOM
728.11;MIOSITIS OSIFICANTE PROGRESIVA
728.12;MIOSITIS OSIFICANTE TRAUMATICA
728.13;CALCIFICACION HETEROTOPICA POSTOPERATORIA
728.19;POLIMIOSITIS OSIFICANTE
728.2;DEBILIDAD MUSCULAR Y ATROFIA POR DESUSO
728.3;ENFERMEDAD MUSCULAR OTRA
728.4;FLACCIDEZ LIGAMENTO
728.5;SINDROME HIPERMOVILIDAD
728.6;CONTRACTURA FASCIA PALMAR
728.7;FIBROMATOSIS OTRA (+)
728.71;FIBROMATOSIS FASCIA PLANTAR
728.79;FIBROMATOSIS.OTRA
728.8;ENFERMEDAD MUSCULO,LIGAMENTO Y FASCIA OTRO (+)
728.81;MIOSITIS INTERSTICIAL
728.82;GRANULOMA MUSCULO POR CUERPO EXTRANO
728.83;ROTURA MUSCULO NO TRAUMATICA
728.84;DIASTASIS MUSCULAR
728.85;ESPASMO MUSCULO
728.86;FASCITIS NECROTIZANTE (&)
728.87;DEBILIDAD MUSCULAR
728.88;RABDOMIOLISIS
728.89;ENFERMEDAD MUSCULO,LIGAMENTO Y FASCIA.OTRO
728.9;ENFERMEDAD MUSCULO,LIGAMENTO Y FASCIA.NEOM
729;ENFERMEDAD TEJIDO BLANDO OTRA
729.0;REUMATISMO NEOM Y FIBROSITIS
729.1;MIALGIA Y MIOSITIS NEOM
729.2;NEURALGIA,NEURITIS Y RADICULITIS NEOM
729.3;PANICULITIS NEOM (+)
729.30;PANICULITIS.NEOM
729.31;HIPERTROFIA ALMOHADILLA ADIPOSA RODILLA
729.39;PANICULITIS.OTRA
729.4;FASCITIS NEOM
729.5;DOLOR MIEMBRO
729.6;CUERPO EXTRANO RESIDUAL EN TEJIDO BLANDO
729.7;SINDROME COMPARTIMENTAL NO TRAUMATICO (+)
729.71;SINDROME COMPARTIMENTAL NO TRAUMATICO.EXTREMIDAD SUPERIOR
729.72;SINDROME COMPARTIMENTAL NO TRAUMATICO.EXTREMIDAD INFERIOR
729.73;SINDROME COMPARTIMENTAL NO TRAUMATICO.ABDOMEN
729.79;SINDROME COMPARTIMENTAL NO TRAUMATICO.OTRO
729.8;SINTOMA MUSCULOESQUELETICO MIEMBRO OTRO (+)
729.81;TUMEFACCION MIEMBRO
729.82;CALAMBRE MIEMBRO
729.89;SINTOMA MUSCULOESQUELETICO MIEMBRO.OTRO
729.9;ENFERMEDAD TEJIDO BLANDO.OTRA Y NEOM
729.90;TRASTORNO TEJIDO BLANDO NO ESPECIFICADO
729.91;SEROMA POSTRAUMATICO
729.92;HEMATOMA TEJIDO BLANDO NO TRAUMATICO
729.99;TRASTORNO TEJIDO BLANDO OTRO
;OSTEOPATIAS,CONDROPATIAS Y DEFORMIDADES ADQUIRIDAS (730-739)
730;OSTEOMIELITIS,PERIOSTITIS E INFECCION HUESO
730.0;OSTEOMIELITIS AGUDA (+)
730.00;OSTEOMIELITIS AGUDA.NEOM (&)
730.01;OSTEOMIELITIS AGUDA.HOMBRO (&)
730.02;OSTEOMIELITIS AGUDA.BRAZO (&)
730.03;OSTEOMIELITIS AGUDA.ANTEBRAZO (&)
730.04;OSTEOMIELITIS AGUDA.MANO (&)
730.05;OSTEOMIELITIS AGUDA.PELVIS Y MUSLO (&)
730.06;OSTEOMIELITIS AGUDA.PIERNA (&)
730.07;OSTEOMIELITIS AGUDA.TOBILLO Y PIE (&)
730.08;OSTEOMIELITIS AGUDA.OTRA (&)
730.09;OSTEOMIELITIS AGUDA.MULTIPLE (&)
730.1;OSTEOMIELITIS CRONICA (+)
730.10;OSTEOMIELITIS CRONICA.NEOM (&)
730.11;OSTEOMIELITIS CRONICA.HOMBRO (&)
730.12;OSTEOMIELITIS CRONICA.BRAZO (&)
730.13;OSTEOMIELITIS CRONICA.ANTEBRAZO (&)
730.14;OSTEOMIELITIS CRONICA.MANO (&)
730.15;OSTEOMIELITIS CRONICA.PELVIS Y MUSLO (&)
730.16;OSTEOMIELITIS CRONICA.PIERNA (&)
730.17;OSTEOMIELITIS CRONICA.TOBILLO Y PIE (&)
730.18;OSTEOMIELITIS CRONICA.OTRA (&)
730.19;OSTEOMIELITIS CRONICA.MULTIPLE (&)
730.2;OSTEOMIELITIS NEOM (+)
730.20;OSTEOMIELITIS NEOM.NEOM (&)
730.21;OSTEOMIELITIS NEOM.HOMBRO (&)
730.22;OSTEOMIELITIS NEOM.BRAZO (&)
730.23;OSTEOMIELITIS NEOM.ANTEBRAZO (&)
730.24;OSTEOMIELITIS NEOM.MANO (&)
730.25;OSTEOMIELITIS NEOM.PELVIS Y MUSLO (&)
730.26;OSTEOMIELITIS NEOM.PIERNA (&)
730.27;OSTEOMIELITIS NEOM.TOBILLO Y PIE (&)
730.28;OSTEOMIELITIS NEOM.OTRA (&)
730.29;OSTEOMIELITIS NEOM.MULTIPLE (&)
730.3;PERIOSTITIS SIN OSTEOMIELITIS (+)
730.30;PERIOSTITIS SIN OSTEOMIELITIS.NEOM (&)
730.31;PERIOSTITIS SIN OSTEOMIELITIS.HOMBRO (&)
730.32;PERIOSTITIS SIN OSTEOMIELITIS.BRAZO (&)
730.33;PERIOSTITIS SIN OSTEOMIELITIS.ANTEBRAZO (&)
730.34;PERIOSTITIS SIN OSTEOMIELITIS.MANO (&)
730.35;PERIOSTITIS SIN OSTEOMIELITIS.PELVIS Y MUSLO (&)
730.36;PERIOSTITIS SIN OSTEOMIELITIS.PIERNA (&)
730.37;PERIOSTITIS SIN OSTEOMIELITIS.TOBILLO Y PIE (&)
730.38;PERIOSTITIS SIN OSTEOMIELITIS.OTRA (&)
730.39;PERIOSTITIS SIN OSTEOMIELITIS.MULTIPLE (&)
730.7;OSTEOPATIA POR POLIOMIELITIS (+)
730.70;OSTEOPATIA POR POLIOMIELITIS.NEOM (/)(&)
730.71;OSTEOPATIA POR POLIOMIELITIS.HOMBRO (/)(&)
730.72;OSTEOPATIA POR POLIOMIELITIS.BRAZO (/)(&)
730.73;OSTEOPATIA POR POLIOMIELITIS.ANTEBRAZO (/)(&)
730.74;OSTEOPATIA POR POLIOMIELITIS.MANO (/)(&)
730.75;OSTEOPATIA POR POLIOMIELITIS.PELVIS Y MUSLO (/)(&)
730.76;OSTEOPATIA POR POLIOMIELITIS.PIERNA (/)(&)
730.77;OSTEOPATIA POR POLIOMIELITIS.TOBILLO Y PIE (/)(&)
730.78;OSTEOPATIA POR POLIOMIELITIS.OTRA (/)(&)
730.79;OSTEOPATIA POR POLIOMIELITIS.MULTIPLE (/)(&)
730.8;INFECCION HUESO EN ENF COC (+)
730.80;INFECCION HUESO EN ENF COC.NEOM (/)(&)
730.81;INFECCION HUESO EN ENF COC.HOMBRO (/)(&)
730.82;INFECCION HUESO EN ENF COC.BRAZO (/)(&)
730.83;INFECCION HUESO EN ENF COC.ANTEBRAZO (/)(&)
730.84;INFECCION HUESO EN ENF COC.MANO (/)(&)
730.85;INFECCION HUESO EN ENF COC.PELVIS Y MUSLO (/)(&)
730.86;INFECCION HUESO EN ENF COC.PIERNA (/)(&)
730.87;INFECCION HUESO EN ENF COC.TOBILLO Y PIE (/)(&)
730.88;INFECCION HUESO EN ENF COC.OTRA (/)(&)
730.89;INFECCION HUESO EN ENF COC.MULTIPLE (/)(&)
730.9;INFECCION HUESO NEOM (+)
730.90;INFECCION HUESO NEOM.NEOM (&)
730.91;INFECCION HUESO NEOM.HOMBRO (&)
730.92;INFECCION HUESO NEOM.BRAZO (&)
730.93;INFECCION HUESO NEOM.ANTEBRAZO (&)
730.94;INFECCION HUESO NEOM.MANO (&)
730.95;INFECCION HUESO NEOM.PELVIS Y MUSLO (&)
730.96;INFECCION HUESO NEOM.PIERNA (&)
730.97;INFECCION HUESO NEOM.TOBILLO Y PIE (&)
730.98;INFECCION HUESO NEOM.OTRA (&)
730.99;INFECCION HUESO NEOM.MULTIPLE (&)
731;OSTEITIS DEFORMANTE
731.0;OSTEITIS DEFORMANTE SIN TUMOR HUESO
731.1;OSTEITIS DEFORMANTE EN ENF COC (/)(&)
731.2;OSTEOARTROPATIA PULMONAR HIPERTROFICA
731.3;DEFECTO OSEO MAYOR
731.8;ENFERMEDAD HUESO EN ENF COC (/)(&)
732;OSTEOCONDROPATIA
732.0;OSTEOCONDROSIS JUVENIL VERTEBRAL
732.1;OSTEOCONDROSIS JUVENIL CADERA Y PELVIS
732.2;EPIFISIS FEMORAL SUPERIOR DISLOCADA NO TRAUMATICA
732.3;OSTEOCONDROSIS JUVENIL MIEMBRO SUPERIOR
732.4;OSTEOCONDROSIS JUVENIL MIEMBRO INFERIOR SALVO PIE
732.5;OSTEOCONDROSIS JUVENIL PIE
732.6;OSTEOCONDROSIS JUVENIL OTRA
732.7;OSTEOCONDRITIS DISECANTE
732.8;OSTEOCONDROPATIA.OTRA
732.9;OSTEOCONDROPATIA.NEOM
733;ENFERMEDAD HUESO Y CARTILAGO OTRA
733.0;OSTEOPOROSIS (+)
733.00;OSTEOPOROSIS.NEOM
733.01;OSTEOPOROSIS.SENIL
733.02;OSTEOPOROSIS.IDIOPATICA
733.03;OSTEOPOROSIS.POR DESUSO
733.09;OSTEOPOROSIS.OTRA
733.1;FRACTURA PATOLOGICA (+)
733.10;FRACTURA PATOLOGICA.NEOM
733.11;FRACTURA PATOLOGICA.HUMERO
733.12;FRACTURA PATOLOGICA.CUBITO Y RADIO
733.13;FRACTURA PATOLOGICA.VERTEBRA
733.14;FRACTURA PATOLOGICA.CADERA
733.15;FRACTURA PATOLOGICA.FEMUR OTRA
733.16;FRACTURA PATOLOGICA.TIBIA Y PERONE
733.19;FRACTURA PATOLOGICA.OTRA
733.2;QUISTE HUESO (+)
733.20;QUISTE HUESO (LOCALIZADO) NEOM
733.21;QUISTE SOLITARIO HUESO
733.22;QUISTE ANEURISMATICO HUESO
733.29;QUISTE HUESO.OTRO
733.3;HIPEROSTOSIS CRANEO
733.4;NECROSIS ASEPTICA HUESO (+)
733.40;NECROSIS ASEPTICA HUESO.LOCALIZACION DIVERSA
733.41;NECROSIS ASEPTICA HUESO.CABEZA HUMERO
733.42;NECROSIS ASEPTICA HUESO.CABEZA Y CUELLO FEMUR
733.43;NECROSIS ASEPTICA HUESO.CONDILO FEMUR MEDIAL
733.44;NECROSIS ASEPTICA HUESO.ASTRAGALO
733.45;NECROSIS ASEPTICA HUESO.MAXILAR
733.49;NECROSIS ASEPTICA HUESO.OTRA
733.5;OSTEITIS CONDENSANTE
733.6;ENFERMEDAD DE TIETZE
733.7;ALGONEURODISTROFIA
733.8;UNION DEFECTUOSA Y NO UNION FRACTURA (+)
733.81;UNION DEFECTUOSA FRACTURA
733.82;NO UNION FRACTURA
733.9;ENFERMEDAD HUESO Y CARTILAGO OTRA Y NEOM (+)
733.90;ENFERMEDAD HUESO Y CARTILAGO NEOM
733.91;DETENCION CRECIMIENTO HUESO
733.92;CONDROMALACIA
733.93;FRACTURA DE ESTRES TIBIA O PERONE
733.94;FRACTURA DE ESTRES METATARSIANO
733.95;FRACTURA ESTRESS HUESO OTRO
733.96;FRACTURA DE ESTRES CUELLO FEMUR
733.97;FRACTURA DE ESTRES DIAFISIS FEMUR
733.98;FRACTURA DE ESTRES PELVIS
733.99;ENFERMEDAD HUESO Y CARTILAGO.OTRA
734;PIE PLANO ADQUIRIDO (#)
735;DEFORMIDAD DEDO PIE ADQUIRIDA
735.0;HALLUX VALGUS ADQUIRIDO
735.1;HALLUX VARUS ADQUIRIDO
735.2;HALLUX RIGIDUS ADQUIRIDO
735.3;HALLUX MALLEUS ADQUIRIDO
735.4;DEDO PIE EN MARTILLO ADQUIRIDO OTRO
735.5;DEDO PIE EN GARRA ADQUIRIDO
735.8;DEFORMIDAD DEDO PIE ADQUIRIDA.OTRA
735.9;DEFORMIDAD DEDO PIE ADQUIRIDA.NEOM
736;DEFORMIDAD MIEMBRO ADQUIRIDA OTRA Y NEOM
736.0;DEFORMIDAD ANTEBRAZO Y MANO SALVO DEDO ADQUIRIDA (+)
736.00;DEFORMIDAD ANTEBRAZO Y MANO SALVO DEDO ADQUIRIDA.NEOM
736.01;CUBITO VALGO ADQUIRIDO
736.02;CUBITO VARO ADQUIRIDO
736.03;DEFORMIDAD VALGA MUNECA ADQUIRIDA
736.04;DEFORMIDAD VARA MUNECA ADQUIRIDA
736.05;MANO PENDULA ADQUIRIDA
736.06;MANO EN GARRA ADQUIRIDA
736.07;MANO EN MARTILLO ADQUIRIDO
736.09;DEFORMIDAD ANTEBRAZO Y MANO SALVO DEDO ADQUIRIDA.OTRA
736.1;DEDO MANO EN MARTILLO ADQUIRIDA
736.2;DEFORMIDAD DEDO MANO ADQUIRIDA OTRA Y NEOM (+)
736.20;DEFORMIDAD DEDO MANO ADQUIRIDA.NEOM
736.21;DEFORMIDAD DE BOUTONNIERE
736.22;DEFORMIDAD DEDO MANO EN CUELLO CISNE
736.29;DEFORMIDAD DEDO MANO ADQUIRIDA.OTRA
736.3;DEFORMIDAD CADERA ADQUIRIDA (+)
736.30;DEFORMIDAD CADERA ADQUIRIDA.NEOM
736.31;COXA VALGA ADQUIRIDA
736.32;COXA VARA ADQUIRIDA
736.39;DEFORMIDAD CADERA ADQUIRIDA.OTRA
736.4;GENU VALGUM O VARUM ADQUIRIDO (+)
736.41;GENU VALGUM ADQUIRIDO
736.42;GENU VARUM ADQUIRIDO
736.5;GENU RECURVATUM ADQUIRIDO
736.6;DEFORMIDAD RODILLA ADQUIRIDA OTRA
736.7;DEFORMIDAD TOBILLO Y PIE ADQUIRIDA OTRA Y NEOM (+)
736.70;DEFORMIDAD TOBILLO Y PIE ADQUIRIDA.NEOM
736.71;PIE EQUINOVARO ADQUIRIDO
736.72;PIE EQUINO ADQUIRIDO
736.73;PIE CAVO ADQUIRIDO
736.74;PIE EN GARRA ADQUIRIDO
736.75;PIE CAVOVARO ADQUIRIDO
736.76;DEFORMIDAD CALCANEO ADQUIRIDA OTRA
736.79;DEFORMIDAD TOBILLO Y PIE ADQUIRIDA.OTRA
736.8;DEFORMIDAD MIEMBRO ADQUIRIDA OTRA (+)
736.81;LONGITUD DESIGUAL PIERNA ADQUIRIDA
736.89;DEFORMIDAD MIEMBRO ADQUIRIDA.OTRA
736.9;DEFORMIDAD MIEMBRO ADQUIRIDA.NEOM
737;DESVIACION COLUMNA VERTEBRAL ADQUIRIDA
737.0;CIFOSIS POSTURAL ADOLESCENTE
737.1;CIFOSIS ADQUIRIDA (+)
737.10;CIFOSIS ADQUIRIDA.POSTURAL O NEOM
737.11;CIFOSIS POR RADIACION
737.12;CIFOSIS POSTLAMINECTOMIA
737.19;CIFOSIS ADQUIRIDA.OTRA
737.2;LORDOSIS ADQUIRIDA (+)
737.20;LORDOSIS ADQUIRIDA.POSTURAL O NEOM
737.21;LORDOSIS POSTLAMINECTOMIA
737.22;LORDOSIS POSTQUIRURGICA OTRA
737.29;LORDOSIS ADQUIRIDA.OTRA
737.3;ESCOLIOSIS O CIFOESCOLIOSIS ADQUIRIDA (+)
737.30;ESCOLIOSIS O CIFOESCOLIOSIS IDIOPATICA
737.31;ESCOLIOSIS IDIOPATICA INFANTIL RESOLUTIVA
737.32;ESCOLIOSIS IDIOPATICA INFANTIL PROGRESIVA
737.33;ESCOLIOSIS POR RADIACION
737.34;ESCOLIOSIS TORACOGENICA
737.39;ESCOLIOSIS O CIFOESCOLIOSIS ADQUIRIDA.OTRA
737.4;DESVIACION COLUMNA VERTEBRAL EN ENF COC (+)
737.40;DESVIACION COLUMNA VERTEBRAL EN ENF COC.NEOM (/)(&)
737.41;CIFOSIS EN ENF COC (/)(&)
737.42;LORDOSIS EN ENF COC (/)(&)
737.43;ESCOLIOSIS EN ENF COC (/)(&)
737.8;DESVIACION COLUMNA VERTEBRAL ADQUIRIDA.OTRA
737.9;DESVIACION COLUMNA VERTEBRAL ADQUIRIDA.NEOM
738;DEFORMIDAD ADQUIRIDA OTRA Y NEOM
738.0;DEFORMIDAD NARIZ ADQUIRIDA
738.1;DEFORMIDAD CABEZA ADQUIRIDA OTRA Y NEOM (+)
738.10;DEFORMIDAD CABEZA ADQUIRIDA.NEOM
738.11;HIPERPLASIA ZIGOMATICO ADQUIRIDA
738.12;HIPOPLASIA ZIGOMATICO ADQUIRIDA
738.19;DEFORMIDAD CABEZA ADQUIRIDA.OTRA
738.2;DEFORMIDAD CUELLO ADQUIRIDA
738.3;DEFORMIDAD TORAX Y COSTILLA ADQUIRIDA
738.4;ESPONDILOLISTESIS ADQUIRIDA
738.5;DEFORMIDAD ESPALDA O COLUMNA VERTEBRAL ADQUIRIDA OTRA
738.6;DEFORMIDAD PELVIS ADQUIRIDA
738.7;DEFORMIDAD COLIFLORIFORME OREJA ADQUIRIDA
738.8;DEFORMIDAD ADQUIRIDA.OTRA
738.9;DEFORMIDAD ADQUIRIDA.NEOM
739;LESION NO ALOPATICA
739.0;LESION NO ALOPATICA.REGION CABEZA
739.1;LESION NO ALOPATICA.REGION CERVICAL
